City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1033,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1034,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1035,Esperance,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1036,Umzimvubu,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1037,Cranbourne,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1038,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1039,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1040,Tuatapere,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1041,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1042,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1043,Esperance,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1044,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1045,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1046,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1047,Cap Malheureux,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1048,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1049,Saldanha,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1050,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1051,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1052,Castro,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1053,Castro,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1054,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1055,Nkhotakota,-12.9274,34.2961,75.56,56,13,4.16,MW,few clouds
1056,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1057,Necochea,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1058,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1059,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1060,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1061,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1062,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1063,Lincoln,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1064,Ilheus,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1065,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1066,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1067,Tuatapere,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1068,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1069,Maues,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1070,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1071,Poum,-22.6667,167.4833,69.85,77,68,23.09,NC,broken clouds
1072,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1073,Lata,-10.4544,161.9205,82.06,77,72,8.41,SB,broken clouds
1074,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1075,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1076,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1077,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1078,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1079,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1080,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1081,Kruisfontein,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1082,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1083,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1084,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1085,Port-Gentil,-3.432,10.6554,75.36,86,99,7.56,GA,overcast clouds
1086,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1087,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1088,Hithadhoo,0.5333,72.9333,81.99,74,50,4.52,MV,scattered clouds
1089,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1090,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1091,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1092,Mbekenyera,-8.1167,34.25,66.63,61,46,1.57,TZ,scattered clouds
1093,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1094,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1095,Pontal Do Parana,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1096,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1097,Alofi,-19.0595,-169.9187,77.31,80,60,16.22,NU,light rain
1098,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1099,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1100,Antofagasta,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1101,Lima,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1102,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1103,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1104,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1105,Hithadhoo,0.5333,72.9333,81.99,74,50,4.52,MV,scattered clouds
1106,Florianopolis,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1107,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1108,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1109,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1110,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1111,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1112,East London,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1113,Namibe,-15.1961,12.1522,62.96,85,18,6.82,AO,few clouds
1114,Vila Velha,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1115,Imbituba,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1116,Mayumba,-3.432,10.6554,75.36,86,99,7.56,GA,overcast clouds
1117,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1118,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1119,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1120,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1121,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1122,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1123,Tuatapere,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1124,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1125,Rawson,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1126,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1127,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1128,Mount Isa,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1129,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1130,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1131,Souillac,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1132,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1133,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1134,Coihaique,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1135,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1136,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1137,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1138,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1139,Sola,-19.55,169.2667,78.33,72,53,14.03,VU,broken clouds
1140,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1141,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1142,Bambanglipuro,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1143,Yulara,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1144,Touros,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1145,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1146,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1147,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1148,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1149,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1150,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1151,Kruisfontein,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1152,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1153,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1154,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1155,Souillac,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1156,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1157,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1158,Pisco,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1159,Lichtenburg,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1160,Bowen,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1161,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1162,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1163,Kununurra,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1164,Kempsey,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1165,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1166,Castro,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1167,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1168,Bengkulu,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1169,Russell,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1170,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1171,Tadine,-22.6667,167.4833,69.85,77,68,23.09,NC,broken clouds
1172,Boa Viagem,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1173,Atherton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1174,Lebu,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1175,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1176,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1177,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1178,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1179,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1180,Le Port,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1181,Mpika,-16.1167,23.2667,73.06,31,67,3.58,ZM,broken clouds
1182,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1183,Madang,-6.1219,141.2906,79.18,90,95,3.62,PG,overcast clouds
1184,Kandrian,-6.1219,141.2906,79.18,90,95,3.62,PG,overcast clouds
1185,Hithadhoo,0.5333,72.9333,81.99,74,50,4.52,MV,scattered clouds
1186,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1187,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1188,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1189,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1190,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1191,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1192,Pirai Do Sul,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1193,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1194,Carnarvon,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1195,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1196,Kruisfontein,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1197,Banjar,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1198,Mount Gambier,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1199,Vila Velha,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1200,Puerto Leguizamo,19.2167,-98.8083,65.05,92,94,3.0,MX,light rain
1201,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1202,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1203,Magadi,-0.4536,39.6401,75.7,81,98,16.69,KE,overcast clouds
1204,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1205,Harper,4.375,-7.7169,75.94,91,100,5.32,LR,moderate rain
1206,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1207,Christchurch,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1208,Lebu,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1209,Micheweni,-8.1167,34.25,66.63,61,46,1.57,TZ,scattered clouds
1210,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1211,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1212,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1213,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1214,Okato,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1215,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1216,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1217,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1218,Palabuhanratu,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1219,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1220,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1221,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1222,Port Elizabeth,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1223,Sumbe,-15.1961,12.1522,62.96,85,18,6.82,AO,few clouds
1224,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1225,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1226,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1227,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1228,Warrnambool,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1229,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1230,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1231,Sumbawa,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1232,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1233,Padang,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1234,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1235,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1236,Padang,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1237,Pirapora,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1238,Iquitos,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1239,Bengkulu,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1240,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1241,Nabire,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1242,Ancud,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1243,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1244,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1245,Castro,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1246,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1247,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1248,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1249,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1250,Lata,-10.4544,161.9205,82.06,77,72,8.41,SB,broken clouds
1251,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1252,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1253,Luanda,-15.1961,12.1522,62.96,85,18,6.82,AO,few clouds
1254,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1255,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1256,Alofi,-19.0595,-169.9187,77.31,80,60,16.22,NU,light rain
1257,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1258,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1259,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1260,Tshikapa,-4.9667,23.45,70.63,96,99,1.25,CD,light rain
1261,Chuy,-33.6971,-53.4616,56.43,82,25,12.57,UY,scattered clouds
1262,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1263,Esperance,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1264,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1265,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1266,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1267,Russell,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1268,Port Elizabeth,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1269,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1270,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1271,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1272,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1273,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1274,Richards Bay,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1275,Micheweni,-8.1167,34.25,66.63,61,46,1.57,TZ,scattered clouds
1276,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1277,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1278,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1279,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1280,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1281,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1282,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1283,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1284,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1285,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1286,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1287,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1288,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1289,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1290,Merauke,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1291,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1292,Gilgil,-0.4536,39.6401,75.7,81,98,16.69,KE,overcast clouds
1293,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1294,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1295,Quatre Cocos,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1296,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1297,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1298,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1299,Flinders,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1300,Bell Ville,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1301,Esperance,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1302,Lorengau,-6.1219,141.2906,79.18,90,95,3.62,PG,overcast clouds
1303,Tiarei,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1304,Monrovia,4.375,-7.7169,75.94,91,100,5.32,LR,moderate rain
1305,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1306,Fare,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1307,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1308,Nelson Bay,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1309,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1310,Mahebourg,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1311,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1312,Kununurra,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1313,Padang,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1314,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1315,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1316,Flinders,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1317,General Pico,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1318,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1319,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1320,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1321,Walvis Bay,-26.6481,15.1594,54.75,90,49,13.62,NA,scattered clouds
1322,Manggar,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1323,Rio Grande,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1324,Caravelas,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1325,Itaituba,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1326,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1327,Rawson,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1328,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1329,Viedma,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1330,Isangel,-19.55,169.2667,78.33,72,53,14.03,VU,broken clouds
1331,Caravelas,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1332,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1333,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1334,Vilcun,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1335,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1336,Pontal Do Parana,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1337,Hobyo,0.4883,42.7854,73.94,94,73,6.42,SO,broken clouds
1338,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1339,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1340,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1341,Nhulunbuy,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1342,Lembeni,-8.1167,34.25,66.63,61,46,1.57,TZ,scattered clouds
1343,Rocha,-33.6971,-53.4616,56.43,82,25,12.57,UY,scattered clouds
1344,Bambous Virieux,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1345,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1346,Avera,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1347,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1348,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1349,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1350,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1351,Galiwinku,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1352,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1353,Port Elizabeth,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1354,Terenos,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1355,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1356,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1357,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1358,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1359,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1360,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1361,Merauke,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1362,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1363,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1364,Maldonado,-33.6971,-53.4616,56.43,82,25,12.57,UY,scattered clouds
1365,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1366,Saldanha,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1367,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1368,Puerto Leguizamo,19.2167,-98.8083,65.05,92,94,3.0,MX,light rain
1369,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
